latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
29.771528,-95.33099,14.0,0,GMT,GMT

time,temperature_2m (°C),dew_point_2m (°C),wind_speed_10m (km/h),cloud_cover (%),shortwave_radiation (W/m²),precipitation (mm)
2025-09-14T21:00,32.8,17.4,3.6,3,645.0,0.00
2025-09-14T22:00,32.6,17.3,5.3,16,537.0,0.00
2025-09-14T23:00,32.0,17.1,7.7,25,338.0,0.00
2025-09-15T00:00,30.9,17.3,6.6,57,129.0,0.00
2025-09-15T01:00,27.9,21.4,8.6,5,7.0,0.00
2025-09-15T02:00,27.4,21.9,7.2,37,0.0,0.00
2025-09-15T03:00,26.8,22.3,7.9,97,0.0,0.00
2025-09-15T04:00,26.4,22.6,7.4,100,0.0,0.00
2025-09-15T05:00,26.0,22.6,5.2,100,0.0,0.00
2025-09-15T06:00,25.7,22.6,5.1,100,0.0,0.00
2025-09-15T07:00,25.6,22.7,3.5,100,0.0,0.00
2025-09-15T08:00,25.1,22.8,1.8,100,0.0,0.00
2025-09-15T09:00,24.8,22.7,1.6,100,0.0,0.00
2025-09-15T10:00,24.6,22.6,0.5,100,0.0,0.00
2025-09-15T11:00,24.3,22.5,1.3,100,0.0,0.00
2025-09-15T12:00,24.1,22.5,4.2,100,0.0,0.00
2025-09-15T13:00,23.6,22.5,5.9,100,27.0,0.00
2025-09-15T14:00,25.2,23.0,4.6,100,152.0,0.00
2025-09-15T15:00,27.5,22.9,4.4,100,356.0,0.00
2025-09-15T16:00,29.3,22.0,4.7,95,575.0,0.00
2025-09-15T17:00,30.4,20.9,4.7,91,712.0,0.00
2025-09-15T18:00,31.6,19.0,6.2,33,834.0,0.00
2025-09-15T19:00,31.9,18.4,8.8,12,823.0,0.00
2025-09-15T20:00,32.0,18.0,10.1,9,753.0,0.00
2025-09-15T21:00,31.3,17.7,12.5,3,627.0,0.00
2025-09-15T22:00,31.3,16.9,10.3,6,506.0,0.00
2025-09-15T23:00,30.1,18.4,11.9,11,317.0,0.00
2025-09-16T00:00,28.8,19.1,9.4,11,122.0,0.00
2025-09-16T01:00,28.8,18.0,10.4,4,7.0,0.00
2025-09-16T02:00,27.8,18.6,9.1,0,0.0,0.00
2025-09-16T03:00,27.2,19.0,7.0,0,0.0,0.00
2025-09-16T04:00,26.7,19.1,6.0,0,0.0,0.00
2025-09-16T05:00,26.3,19.0,5.9,3,0.0,0.00
2025-09-16T06:00,25.7,19.1,1.9,1,0.0,0.00
2025-09-16T07:00,25.2,19.0,2.5,0,0.0,0.00
2025-09-16T08:00,24.7,19.2,2.5,1,0.0,0.00
2025-09-16T09:00,24.1,19.3,2.6,1,0.0,0.00
2025-09-16T10:00,23.6,19.3,4.8,0,0.0,0.00
2025-09-16T11:00,23.4,19.0,5.8,0,0.0,0.00
2025-09-16T12:00,23.3,18.8,6.3,0,0.0,0.00
2025-09-16T13:00,22.8,19.3,7.5,0,42.0,0.00
2025-09-16T14:00,25.2,19.6,5.1,0,223.0,0.00
2025-09-16T15:00,28.2,19.2,7.3,0,435.0,0.00
2025-09-16T16:00,30.5,19.0,7.8,0,626.0,0.00
2025-09-16T17:00,31.9,18.1,7.1,6,771.0,0.00
2025-09-16T18:00,32.9,17.3,8.4,17,829.0,0.00
2025-09-16T19:00,33.6,16.6,9.4,24,826.0,0.00
2025-09-16T20:00,33.7,16.5,8.9,29,740.0,0.00
2025-09-16T21:00,33.8,16.7,7.8,19,640.0,0.00
2025-09-16T22:00,33.7,16.3,8.4,22,518.0,0.00
2025-09-16T23:00,32.8,15.7,9.5,33,320.0,0.00
2025-09-17T00:00,31.2,16.7,9.7,24,110.0,0.00
2025-09-17T01:00,29.7,19.3,8.0,10,5.0,0.00
2025-09-17T02:00,28.4,20.8,8.8,14,0.0,0.00
2025-09-17T03:00,27.7,21.2,7.0,22,0.0,0.00
2025-09-17T04:00,27.3,21.3,6.1,9,0.0,0.00
2025-09-17T05:00,26.8,21.3,6.4,1,0.0,0.00
2025-09-17T06:00,26.3,21.2,5.8,0,0.0,0.00
2025-09-17T07:00,25.7,21.3,4.4,2,0.0,0.00
2025-09-17T08:00,25.3,21.3,4.1,0,0.0,0.00
2025-09-17T09:00,24.9,21.3,4.2,0,0.0,0.00
2025-09-17T10:00,24.5,21.4,3.6,0,0.0,0.00
2025-09-17T11:00,24.2,21.4,4.2,0,0.0,0.00
2025-09-17T12:00,23.8,21.4,5.9,0,0.0,0.00
2025-09-17T13:00,23.4,21.0,5.8,0,41.0,0.00
2025-09-17T14:00,25.5,21.0,3.8,0,221.0,0.00
2025-09-17T15:00,28.1,20.9,4.3,0,432.0,0.00
2025-09-17T16:00,30.3,19.9,2.3,0,622.0,0.00
2025-09-17T17:00,31.9,18.7,0.9,1,767.0,0.00
2025-09-17T18:00,32.9,17.7,1.7,3,848.0,0.00
2025-09-17T19:00,33.6,17.4,2.7,6,859.0,0.00
2025-09-17T20:00,34.0,17.4,4.1,4,807.0,0.00
2025-09-17T21:00,33.8,17.5,5.2,18,687.0,0.00
2025-09-17T22:00,33.4,17.5,4.3,99,500.0,0.00
2025-09-17T23:00,30.1,18.7,12.1,100,265.0,0.00
2025-09-18T00:00,29.3,19.1,7.4,79,69.0,0.00
2025-09-18T01:00,28.7,20.6,7.9,94,5.0,0.00
2025-09-18T02:00,28.1,21.4,9.2,100,0.0,0.00
2025-09-18T03:00,27.5,21.7,7.4,100,0.0,0.00
2025-09-18T04:00,27.1,21.9,6.0,80,0.0,0.00
2025-09-18T05:00,26.6,21.9,4.3,94,0.0,0.00
2025-09-18T06:00,26.1,22.0,4.6,100,0.0,0.00
2025-09-18T07:00,25.8,22.0,4.7,100,0.0,0.00
2025-09-18T08:00,25.6,22.0,4.0,100,0.0,0.00
2025-09-18T09:00,25.3,22.1,4.5,97,0.0,0.00
2025-09-18T10:00,25.1,22.1,4.3,86,0.0,0.00
2025-09-18T11:00,24.7,22.2,3.6,0,0.0,0.00
2025-09-18T12:00,24.3,22.2,2.4,0,0.0,0.00
2025-09-18T13:00,23.8,21.4,5.4,0,40.0,0.00
2025-09-18T14:00,25.9,21.4,3.8,0,217.0,0.00
2025-09-18T15:00,28.1,21.1,3.3,0,426.0,0.00
2025-09-18T16:00,29.7,20.8,3.5,3,614.0,0.00
2025-09-18T17:00,31.0,20.6,5.2,9,742.0,0.00
2025-09-18T18:00,31.9,20.5,6.6,15,783.0,0.00
2025-09-18T19:00,32.5,20.2,7.0,31,776.0,0.00
2025-09-18T20:00,32.7,19.7,6.9,70,678.0,0.00
2025-09-18T21:00,32.0,19.3,9.1,61,539.0,0.00
2025-09-18T22:00,30.2,19.8,12.6,52,360.0,0.10
2025-09-18T23:00,29.5,20.4,11.4,90,205.0,0.00
2025-09-19T00:00,28.5,20.7,10.1,61,86.0,0.00
2025-09-19T01:00,28.3,19.9,8.5,48,4.0,0.00
2025-09-19T02:00,27.5,20.4,7.6,100,0.0,0.00
2025-09-19T03:00,27.1,20.8,4.4,100,0.0,0.00
2025-09-19T04:00,26.9,21.0,4.7,100,0.0,0.00
2025-09-19T05:00,26.5,21.2,5.4,100,0.0,0.00
2025-09-19T06:00,26.2,21.4,4.7,100,0.0,0.00
2025-09-19T07:00,25.7,21.5,2.3,100,0.0,0.00
2025-09-19T08:00,25.2,21.6,3.0,100,0.0,0.00
2025-09-19T09:00,24.8,21.5,4.8,100,0.0,0.00
2025-09-19T10:00,24.4,21.3,5.9,4,0.0,0.00
2025-09-19T11:00,23.9,21.0,5.7,0,0.0,0.00
2025-09-19T12:00,23.5,20.7,6.9,0,0.0,0.00
2025-09-19T13:00,23.2,20.9,6.8,6,40.0,0.00
2025-09-19T14:00,25.5,20.7,5.4,30,219.0,0.00
2025-09-19T15:00,28.1,20.4,5.7,20,414.0,0.00
2025-09-19T16:00,29.5,19.9,5.4,27,588.0,0.00
2025-09-19T17:00,30.6,19.4,7.8,26,705.0,0.00
2025-09-19T18:00,31.1,19.3,9.0,32,735.0,0.10
2025-09-19T19:00,31.5,19.5,8.1,71,785.0,0.10
2025-09-19T20:00,31.5,19.5,7.9,94,713.0,0.00
2025-09-19T21:00,31.6,19.6,7.7,66,646.0,0.00
2025-09-19T22:00,31.4,19.5,8.6,5,495.0,0.00
2025-09-19T23:00,30.5,19.8,9.6,10,313.0,0.00
2025-09-20T00:00,29.2,20.5,9.4,9,112.0,0.00
2025-09-20T01:00,28.4,21.7,8.1,6,4.0,0.00
2025-09-20T02:00,27.7,22.2,9.3,3,0.0,0.00
2025-09-20T03:00,26.9,22.8,8.4,1,0.0,0.00
2025-09-20T04:00,26.3,23.2,7.5,1,0.0,0.00
2025-09-20T05:00,25.8,23.4,6.6,1,0.0,0.00
2025-09-20T06:00,25.4,23.3,3.8,1,0.0,0.00
2025-09-20T07:00,24.8,23.4,2.3,1,0.0,0.00
2025-09-20T08:00,24.4,23.3,1.3,1,0.0,0.00
2025-09-20T09:00,24.1,23.2,0.7,2,0.0,0.00
2025-09-20T10:00,23.6,23.1,0.8,2,0.0,0.00
2025-09-20T11:00,23.4,23.1,4.1,4,0.0,0.00
2025-09-20T12:00,23.3,23.0,5.9,9,0.0,0.00
2025-09-20T13:00,23.2,22.7,6.2,31,38.0,0.00
2025-09-20T14:00,25.0,23.3,5.3,20,202.0,0.00
2025-09-20T15:00,26.8,23.1,5.8,23,379.0,0.00
2025-09-20T16:00,28.6,22.8,5.0,5,577.0,0.00
2025-09-20T17:00,29.9,22.2,6.5,16,731.0,0.10
2025-09-20T18:00,30.7,21.6,6.9,43,767.0,0.00
2025-09-20T19:00,31.3,21.4,7.6,100,811.0,0.00
2025-09-20T20:00,31.6,21.2,7.3,88,749.0,0.00
2025-09-20T21:00,31.7,21.1,8.5,99,592.0,0.00
2025-09-20T22:00,30.5,20.7,11.2,87,409.0,0.70
2025-09-20T23:00,29.5,21.2,10.0,99,197.0,0.00
2025-09-21T00:00,28.5,21.6,9.3,96,62.0,0.00
2025-09-21T01:00,28.0,22.6,6.7,99,3.0,0.00
2025-09-21T02:00,27.5,23.0,8.0,100,0.0,0.00
2025-09-21T03:00,26.9,23.3,7.6,100,0.0,0.00
2025-09-21T04:00,26.5,23.3,6.8,45,0.0,0.00
2025-09-21T05:00,26.0,23.3,5.6,100,0.0,0.00
2025-09-21T06:00,25.8,23.4,5.9,100,0.0,0.00
2025-09-21T07:00,25.6,23.4,5.9,99,0.0,0.00
2025-09-21T08:00,25.3,23.5,4.0,1,0.0,0.00
2025-09-21T09:00,24.8,23.5,2.8,2,0.0,0.00
2025-09-21T10:00,24.5,23.4,1.8,1,0.0,0.00
2025-09-21T11:00,24.2,23.4,4.1,2,0.0,0.00
2025-09-21T12:00,23.6,22.9,8.9,26,0.0,0.10
2025-09-21T13:00,23.6,21.3,7.1,24,32.0,0.00
2025-09-21T14:00,24.8,21.6,6.3,43,175.0,0.00
2025-09-21T15:00,26.8,21.9,2.6,4,352.0,0.00
2025-09-21T16:00,29.0,22.1,3.8,3,599.0,0.00
2025-09-21T17:00,30.4,22.0,5.7,8,738.0,0.00
2025-09-21T18:00,30.6,21.4,14.3,100,797.0,0.00
2025-09-21T19:00,27.0,21.9,9.1,50,390.0,1.10
2025-09-21T20:00,29.1,21.9,11.6,39,673.0,0.50
2025-09-21T21:00,29.4,22.3,13.4,33,581.0,0.10
2025-09-21T22:00,28.4,22.0,15.1,35,446.0,0.50
2025-09-21T23:00,27.2,21.8,13.2,67,229.0,0.20
2025-09-22T00:00,26.9,22.5,10.4,17,75.0,0.00
2025-09-22T01:00,26.4,23.9,4.3,25,2.0,0.00
2025-09-22T02:00,26.7,23.3,11.0,41,0.0,0.00
2025-09-22T03:00,26.6,22.7,10.0,100,0.0,0.00
2025-09-22T04:00,26.2,22.5,9.6,6,0.0,0.00
2025-09-22T05:00,25.8,22.3,8.1,1,0.0,0.00
2025-09-22T06:00,25.4,22.4,4.8,5,0.0,0.00
2025-09-22T07:00,25.2,22.6,3.9,7,0.0,0.00
2025-09-22T08:00,24.9,22.5,4.5,8,0.0,0.00
2025-09-22T09:00,24.6,22.5,3.7,29,0.0,0.00
2025-09-22T10:00,24.4,22.5,3.4,3,0.0,0.00
2025-09-22T11:00,24.4,22.5,1.9,4,0.0,0.00
2025-09-22T12:00,24.1,22.5,2.8,4,0.0,0.00
2025-09-22T13:00,25.4,23.2,6.0,11,35.0,0.00
2025-09-22T14:00,26.6,23.5,5.2,5,198.0,0.00
2025-09-22T15:00,28.3,23.8,6.4,3,415.0,0.00
2025-09-22T16:00,29.8,23.6,9.8,14,602.0,0.10
2025-09-22T17:00,30.5,23.7,11.7,100,698.0,0.10
2025-09-22T18:00,28.6,22.9,12.2,44,476.0,0.80
2025-09-22T19:00,29.0,23.3,9.7,38,674.0,0.40
2025-09-22T20:00,30.3,23.9,11.5,70,691.0,0.10
2025-09-22T21:00,29.4,22.9,13.7,21,518.0,0.20
2025-09-22T22:00,29.6,23.2,12.4,46,446.0,0.10
2025-09-22T23:00,29.0,23.2,13.0,59,258.0,0.00
2025-09-23T00:00,28.0,23.4,10.0,25,76.0,0.00
2025-09-23T01:00,25.9,23.5,8.1,4,2.0,0.00
2025-09-23T02:00,25.7,23.7,6.1,3,0.0,0.00
2025-09-23T03:00,25.6,23.9,8.8,2,0.0,0.00
2025-09-23T04:00,25.5,24.1,8.6,2,0.0,0.00
2025-09-23T05:00,25.6,24.2,7.8,2,0.0,0.00
2025-09-23T06:00,25.5,24.3,7.6,4,0.0,0.00
2025-09-23T07:00,25.4,24.3,8.0,20,0.0,0.00
2025-09-23T08:00,25.4,24.3,8.1,3,0.0,0.00
2025-09-23T09:00,25.3,24.1,8.9,7,0.0,0.00
2025-09-23T10:00,25.1,23.9,8.5,6,0.0,0.00
2025-09-23T11:00,24.9,23.6,8.1,8,0.0,0.00
2025-09-23T12:00,24.6,23.5,5.3,3,0.0,0.00
2025-09-23T13:00,24.1,22.6,4.5,25,30.0,0.10
2025-09-23T14:00,25.6,23.1,3.8,10,182.0,0.00
2025-09-23T15:00,27.1,23.7,3.9,46,384.0,0.50
2025-09-23T16:00,28.9,24.7,8.1,89,459.0,0.00
2025-09-23T17:00,29.8,24.2,9.9,24,560.0,0.10
2025-09-23T18:00,30.6,24.6,8.8,10,746.0,0.00
2025-09-23T19:00,31.5,24.5,9.2,100,759.0,0.00
2025-09-23T20:00,32.0,23.4,10.0,76,415.0,0.00
2025-09-23T21:00,30.7,23.0,11.4,47,373.0,0.00
2025-09-23T22:00,30.8,23.0,13.0,52,420.0,0.10
2025-09-23T23:00,29.6,24.1,11.3,42,225.0,0.10
2025-09-24T00:00,28.8,24.3,10.4,37,77.0,0.00
2025-09-24T01:00,28.0,24.9,9.5,2,2.0,0.00
2025-09-24T02:00,27.7,25.1,10.3,1,0.0,0.00
2025-09-24T03:00,27.5,25.2,10.7,0,0.0,0.00
2025-09-24T04:00,27.4,25.1,9.6,0,0.0,0.00
2025-09-24T05:00,27.1,24.9,9.3,0,0.0,0.00
2025-09-24T06:00,26.9,24.7,10.4,0,0.0,0.00
2025-09-24T07:00,26.7,24.5,10.2,0,0.0,0.00
2025-09-24T08:00,26.5,24.5,9.3,1,0.0,0.00
2025-09-24T09:00,26.3,24.4,8.4,3,0.0,0.00
2025-09-24T10:00,26.1,24.4,8.0,2,0.0,0.00
2025-09-24T11:00,26.0,24.4,6.9,1,0.0,0.00
2025-09-24T12:00,25.7,24.4,4.4,2,0.0,0.00
2025-09-24T13:00,26.4,25.3,6.9,24,31.0,0.10
2025-09-24T14:00,27.9,25.6,9.1,34,186.0,0.00
2025-09-24T15:00,29.5,25.4,11.6,28,366.0,0.10
2025-09-24T16:00,30.6,25.5,8.4,14,518.0,0.10
2025-09-24T17:00,31.7,25.1,9.9,100,710.0,0.20
2025-09-24T18:00,28.7,23.1,12.0,100,365.0,1.40
2025-09-24T19:00,26.1,23.3,4.5,100,334.0,25.10
2025-09-24T20:00,26.3,23.7,6.9,100,264.0,0.30
2025-09-24T21:00,27.5,24.1,4.1,96,390.0,0.00
2025-09-24T22:00,28.0,24.5,6.5,59,409.0,0.00
2025-09-24T23:00,28.1,24.6,5.8,84,282.0,0.00
2025-09-25T00:00,27.4,25.0,2.7,61,82.0,0.00
2025-09-25T01:00,24.3,23.1,8.0,99,1.0,3.20
2025-09-25T02:00,24.1,23.0,7.5,99,0.0,0.10
2025-09-25T03:00,24.0,23.2,4.1,79,0.0,2.00
2025-09-25T04:00,24.1,23.6,7.4,18,0.0,0.00
2025-09-25T05:00,24.0,23.5,5.3,22,0.0,0.00
2025-09-25T06:00,23.9,23.2,5.0,35,0.0,0.00
2025-09-25T07:00,23.8,22.9,6.4,27,0.0,0.10
2025-09-25T08:00,23.5,22.8,4.8,91,0.0,0.60
2025-09-25T09:00,23.6,23.1,6.0,4,0.0,0.00
2025-09-25T10:00,23.3,22.8,4.0,10,0.0,0.00
2025-09-25T11:00,23.0,22.5,2.3,10,0.0,0.00
2025-09-25T12:00,22.5,22.2,0.4,6,0.0,0.00
2025-09-25T13:00,23.8,23.3,8.3,79,25.0,0.00
2025-09-25T14:00,24.6,23.1,8.7,26,133.0,0.00
2025-09-25T15:00,26.3,22.1,5.7,32,377.0,0.00
2025-09-25T16:00,27.7,21.1,9.5,12,540.0,0.00
2025-09-25T17:00,29.2,19.9,10.5,38,697.0,0.00
2025-09-25T18:00,29.8,18.4,11.4,3,646.0,0.00
2025-09-25T19:00,30.9,17.9,11.4,8,841.0,0.00
2025-09-25T20:00,31.4,17.5,9.8,15,758.0,0.00
2025-09-25T21:00,31.5,17.4,10.1,19,636.0,0.00
2025-09-25T22:00,31.0,16.9,10.0,18,456.0,0.00
2025-09-25T23:00,30.0,18.1,7.4,10,276.0,0.00
2025-09-26T00:00,28.0,18.3,7.6,6,93.0,0.00
2025-09-26T01:00,27.3,18.6,7.7,41,1.0,0.00
2025-09-26T02:00,26.0,18.5,7.2,10,0.0,0.00
2025-09-26T03:00,25.2,19.0,4.8,19,0.0,0.00
2025-09-26T04:00,25.1,19.0,0.4,25,0.0,0.00
2025-09-26T05:00,23.9,19.7,2.9,31,0.0,0.00
2025-09-26T06:00,23.2,20.8,2.1,22,0.0,0.00
2025-09-26T07:00,22.7,20.7,2.9,5,0.0,0.00
2025-09-26T08:00,22.5,19.9,3.5,0,0.0,0.00
2025-09-26T09:00,22.1,18.9,4.4,0,0.0,0.00
2025-09-26T10:00,21.7,18.1,5.2,0,0.0,0.00
2025-09-26T11:00,21.1,17.8,5.0,0,0.0,0.00
2025-09-26T12:00,20.5,17.6,4.8,0,0.0,0.00
2025-09-26T13:00,20.6,18.1,7.4,0,35.0,0.00
2025-09-26T14:00,22.5,19.0,4.5,0,214.0,0.00
2025-09-26T15:00,24.8,19.0,4.1,0,431.0,0.00
2025-09-26T16:00,26.9,18.0,3.6,0,625.0,0.00
2025-09-26T17:00,28.4,16.3,4.1,0,770.0,0.00
2025-09-26T18:00,29.6,14.2,5.3,18,853.0,0.00
2025-09-26T19:00,30.2,13.4,6.2,69,791.0,0.00
2025-09-26T20:00,30.5,12.7,5.8,100,631.0,0.00
2025-09-26T21:00,30.1,12.6,7.0,64,424.0,0.00
2025-09-26T22:00,30.2,12.4,6.6,100,401.0,0.00
2025-09-26T23:00,29.2,14.3,5.0,27,190.0,0.00
2025-09-27T00:00,27.1,16.9,4.3,16,83.0,0.00
2025-09-27T01:00,26.2,13.9,5.8,5,1.0,0.00
2025-09-27T02:00,25.2,13.9,6.8,4,0.0,0.00
2025-09-27T03:00,23.9,17.2,6.4,1,0.0,0.00
2025-09-27T04:00,23.0,18.3,3.8,0,0.0,0.00
2025-09-27T05:00,22.5,18.1,6.3,0,0.0,0.00
2025-09-27T06:00,21.6,18.5,3.5,0,0.0,0.00
2025-09-27T07:00,21.3,18.2,1.3,0,0.0,0.00
2025-09-27T08:00,20.9,18.2,1.9,0,0.0,0.00
2025-09-27T09:00,20.5,17.9,3.9,0,0.0,0.00
2025-09-27T10:00,20.5,17.6,4.8,0,0.0,0.00
2025-09-27T11:00,20.1,17.6,4.2,1,0.0,0.00
2025-09-27T12:00,19.8,17.4,3.9,10,0.0,0.00
2025-09-27T13:00,19.1,16.4,6.2,6,34.0,0.00
2025-09-27T14:00,21.5,16.9,4.2,1,213.0,0.00
2025-09-27T15:00,24.3,16.9,3.6,7,429.0,0.00
2025-09-27T16:00,26.7,16.6,3.6,25,620.0,0.00
2025-09-27T17:00,28.5,16.0,3.5,13,766.0,0.00
2025-09-27T18:00,29.9,14.4,4.5,51,836.0,0.00
2025-09-27T19:00,30.3,13.6,6.0,100,731.0,0.00
2025-09-27T20:00,30.1,14.3,8.2,81,543.0,0.00
2025-09-27T21:00,29.6,15.2,9.8,100,473.0,0.00
2025-09-27T22:00,28.9,15.4,9.6,33,293.0,0.00
2025-09-27T23:00,28.4,15.4,9.1,19,236.0,0.00
2025-09-28T00:00,26.9,16.4,7.2,5,85.0,0.00
2025-09-28T01:00,26.6,16.6,3.1,20,1.0,0.00
2025-09-28T02:00,25.9,16.7,3.0,33,0.0,0.00
2025-09-28T03:00,25.4,16.8,0.5,3,0.0,0.00
2025-09-28T04:00,24.5,16.5,2.7,3,0.0,0.00
2025-09-28T05:00,23.7,16.9,1.5,2,0.0,0.00
2025-09-28T06:00,23.5,16.8,6.5,20,0.0,0.00
2025-09-28T07:00,23.2,16.3,7.6,51,0.0,0.00
2025-09-28T08:00,22.6,15.3,8.5,10,0.0,0.00
2025-09-28T09:00,22.1,14.9,9.0,8,0.0,0.00
2025-09-28T10:00,21.5,15.0,7.7,1,0.0,0.00
2025-09-28T11:00,21.0,15.3,7.9,0,0.0,0.00
2025-09-28T12:00,20.6,15.5,7.6,27,0.0,0.00
2025-09-28T13:00,19.4,15.9,8.0,0,33.0,0.00
2025-09-28T14:00,21.7,16.6,4.7,9,213.0,0.00
2025-09-28T15:00,24.6,16.9,4.7,88,430.0,0.00
2025-09-28T16:00,27.1,16.2,6.7,43,614.0,0.00
2025-09-28T17:00,28.8,14.8,8.3,9,762.0,0.00
2025-09-28T18:00,29.9,13.8,7.3,27,850.0,0.00
2025-09-28T19:00,30.7,13.3,6.8,21,863.0,0.00
2025-09-28T20:00,31.2,12.8,6.3,37,806.0,0.00
2025-09-28T21:00,31.6,12.5,6.2,95,684.0,0.00
2025-09-28T22:00,31.5,12.1,6.0,90,504.0,0.00
2025-09-28T23:00,31.0,12.0,6.6,32,296.0,0.00
2025-09-29T00:00,28.8,14.7,5.0,5,90.0,0.00
2025-09-29T01:00,27.7,13.9,5.4,0,0.0,0.00
2025-09-29T02:00,26.3,14.9,2.6,14,0.0,0.00
2025-09-29T03:00,25.5,15.3,1.5,1,0.0,0.00
2025-09-29T04:00,24.6,15.0,2.8,2,0.0,0.00
2025-09-29T05:00,24.1,14.8,4.4,11,0.0,0.00
2025-09-29T06:00,23.4,14.7,4.4,57,0.0,0.00
2025-09-29T07:00,23.1,14.3,4.8,86,0.0,0.00
2025-09-29T08:00,22.8,13.8,5.2,75,0.0,0.00
2025-09-29T09:00,22.1,13.9,6.3,0,0.0,0.00
2025-09-29T10:00,21.7,14.2,7.3,0,0.0,0.00
2025-09-29T11:00,21.2,14.5,8.0,0,0.0,0.00
2025-09-29T12:00,20.7,14.7,7.9,0,0.0,0.00
2025-09-29T13:00,19.2,15.3,8.0,0,33.0,0.00
2025-09-29T14:00,21.4,15.9,5.8,0,211.0,0.00
2025-09-29T15:00,24.6,16.1,5.4,1,426.0,0.00
2025-09-29T16:00,27.9,16.0,5.9,13,616.0,0.00
2025-09-29T17:00,30.2,13.7,7.2,46,757.0,0.00
2025-09-29T18:00,31.5,12.8,5.0,93,829.0,0.00
2025-09-29T19:00,32.1,12.7,3.3,58,825.0,0.00
2025-09-29T20:00,32.5,12.6,4.0,16,790.0,0.00
2025-09-29T21:00,32.5,12.5,6.4,100,677.0,0.00
2025-09-29T22:00,32.0,12.5,7.7,100,426.0,0.00
2025-09-29T23:00,31.1,12.4,7.1,100,184.0,0.00
2025-09-30T00:00,29.6,13.7,7.6,44,79.0,0.00
2025-09-30T01:00,28.5,17.0,3.6,100,0.0,0.00
2025-09-30T02:00,28.2,17.2,4.1,78,0.0,0.00
2025-09-30T03:00,27.1,17.4,4.6,100,0.0,0.00
2025-09-30T04:00,26.0,18.9,2.5,23,0.0,0.00
2025-09-30T05:00,25.4,19.6,2.1,13,0.0,0.00
2025-09-30T06:00,25.1,18.9,3.0,98,0.0,0.00
2025-09-30T07:00,25.3,19.0,1.8,100,0.0,0.00
2025-09-30T08:00,25.1,18.8,2.0,100,0.0,0.00
2025-09-30T09:00,24.4,17.8,3.7,100,0.0,0.00
2025-09-30T10:00,24.2,17.0,5.3,100,0.0,0.00
2025-09-30T11:00,23.8,16.5,5.6,98,0.0,0.00
2025-09-30T12:00,23.2,16.5,5.9,95,0.0,0.00
2025-09-30T13:00,23.3,16.6,7.4,100,28.0,0.00
2025-09-30T14:00,24.7,17.2,5.6,99,140.0,0.00
2025-09-30T15:00,26.0,17.9,3.5,100,215.0,0.00
2025-09-30T16:00,28.2,17.7,3.1,31,390.0,0.00
2025-09-30T17:00,31.3,16.7,3.5,13,731.0,0.00
2025-09-30T18:00,32.7,15.5,4.4,21,814.0,0.00
2025-09-30T19:00,33.4,14.9,5.2,44,764.0,0.00
2025-09-30T20:00,33.7,14.3,5.4,100,658.0,0.00
2025-09-30T21:00,33.5,14.1,5.2,88,446.0,0.00
2025-09-30T22:00,33.2,14.0,6.2,81,340.0,0.00
2025-09-30T23:00,32.6,14.0,8.6,100,180.0,0.00
2025-10-01T00:00,31.4,13.8,8.6,24,56.0,0.00
2025-10-01T01:00,29.7,15.2,5.4,30,0.0,0.00
2025-10-01T02:00,28.5,16.5,7.9,27,0.0,0.00
2025-10-01T03:00,27.7,17.1,8.4,28,0.0,0.00
2025-10-01T04:00,26.6,17.8,4.7,20,0.0,0.00
2025-10-01T05:00,25.7,19.4,2.6,3,0.0,0.00
2025-10-01T06:00,24.2,18.4,1.3,0,0.0,0.00
2025-10-01T07:00,23.3,19.1,1.1,0,0.0,0.00
2025-10-01T08:00,22.9,18.8,3.5,0,0.0,0.00
2025-10-01T09:00,22.3,19.2,2.7,0,0.0,0.00
2025-10-01T10:00,21.9,19.3,2.1,0,0.0,0.00
2025-10-01T11:00,21.5,19.3,2.5,0,0.0,0.00
2025-10-01T12:00,21.8,19.0,3.4,2,0.0,0.00
2025-10-01T13:00,21.6,19.1,4.8,0,29.0,0.00
2025-10-01T14:00,24.0,19.3,2.4,0,200.0,0.00
2025-10-01T15:00,27.2,18.9,2.7,0,410.0,0.00
2025-10-01T16:00,29.9,17.9,3.9,0,597.0,0.00
2025-10-01T17:00,31.4,16.3,4.1,23,736.0,0.00
2025-10-01T18:00,32.2,16.3,4.3,16,737.0,0.00
2025-10-01T19:00,33.3,15.6,4.2,23,765.0,0.00
2025-10-01T20:00,33.6,15.2,4.3,34,733.0,0.10
2025-10-01T21:00,33.1,15.2,4.4,33,577.0,0.30
2025-10-01T22:00,32.5,15.2,5.5,28,423.0,0.10
2025-10-01T23:00,31.9,15.0,4.8,20,239.0,0.00
2025-10-02T00:00,30.9,16.0,7.7,27,74.0,0.00
2025-10-02T01:00,29.0,18.3,9.7,7,0.0,0.00
2025-10-02T02:00,28.0,20.0,7.5,12,0.0,0.00
2025-10-02T03:00,27.3,20.0,6.3,16,0.0,0.00
2025-10-02T04:00,26.7,20.2,4.8,2,0.0,0.00
2025-10-02T05:00,26.1,21.0,4.3,1,0.0,0.00
2025-10-02T06:00,24.1,21.1,0.5,0,0.0,0.00
2025-10-02T07:00,23.5,21.5,0.4,0,0.0,0.00
2025-10-02T08:00,23.1,21.5,0.6,0,0.0,0.00
